"id","fips","fips_five_digit","county_name","state","state_name","county_num_three_digit","state_num_two_digit","tract_num","tract_char","tract_decimal","geo_fips","geo_fips_char","geo_geoid","geo_name","geo_sumlev","acs_release_id","acs_year","acs_length","geo_arealand","geo_areawatr","tract_latitude","tract_longitude","pop_total","pop_0_50","pop_50_74","pop_75_99","pop_100_124","pop_125_129","pop_130_137","pop_138_149","pop_150_174","pop_175_184","pop_185_199","pop_200_299","pop_300_399","pop_400_499","pop_500","pop_50_99","pop_125_149","pop_150_184","pop_100","pop_130","pop_138","pop_150","pop_185","pop_200","pop_300","pop_0_99","pop_0_124","pop_0_129","pop_0_137","pop_0_149","pop_0_184","pop_0_199","pop_125_184","pop_130_149","pop_130_184","pop_130_199","percent_eligible_100","percent_ineligible_100","percent_eligible_130","percent_ineligible_130","percent_eligible_138","percent_ineligible_138","percent_eligible_150","percent_ineligible_150","percent_eligible_185","percent_ineligible_185","percent_eligible_200","percent_ineligible_200","pop_child_total","pop_child_0_124","pop_child_125_184","pop_child_185_199","pop_child_200_299","pop_child_200","pop_child_300","pop_adult_total","pop_adult_0_124","pop_adult_125_184","pop_adult_185_199","pop_adult_200_299","pop_adult_200","pop_adult_300","pop_senior_total","pop_senior_0_124","pop_senior_125_184","pop_senior_185_199","pop_senior_200_299","pop_senior_200","pop_senior_300","check_pop_total_C27016","check_pop_200_C27016","check_138_position_C27016","batch_id","date_added","added_by","last_update","last_update_by","status_id"
"241026","39023","39023","CLARK","OH",,"023","39","2602","002602","26.02","39023002602","39023002602",,,,,"2017","acs5","0","0","0","0","3891","35","94","138","192","36","0","373","177","69","18","579","496","515","1397","232","181","246","3624","3396","3624","3251","3005","2987","2408","267","459","495","267","640","886","904","427","145","391","409","0.0686","0.9314","0.1272","0.8728","0.0686","0.9314","0.1645","0.8355","0.2277","0.7723","0.2323","0.7677","871","125","176","0","101","570","469","2290","293","192","2","378","1803","1425","730","41","59","16","78","614","536","3871","1430","2.0607735","1545407913","21/12/2018 10:58:56","1","21/12/2018 10:58:56",,"1"
"241061","39023","39023","CLARK","OH",,"023","39","2605","002605","26.05","39023002605","39023002605",,,,,"2017","acs5","0","0","0","0","3946","38","0","74","15","17","0","99","151","34","125","334","793","782","1516","74","84","185","3834","3802","3834","3735","3550","3425","3091","112","127","144","112","211","396","521","269","67","252","377","0.0284","0.9716","0.0365","0.9635","0.0284","0.9716","0.0535","0.9465","0.1004","0.8996","0.132","0.868","1038","10","117","39","26","872","846","2174","84","83","63","165","1944","1779","734","33","69","23","92","609","517","3946","1437","1.1785714","1545407913","21/12/2018 10:59:04","1","21/12/2018 10:59:04",,"1"
"241062","39023","39023","CLARK","OH",,"023","39","2606","002606","26.06","39023002606","39023002606",,,,,"2017","acs5","0","0","0","0","7154","163","123","60","323","40","0","523","240","210","119","1490","1450","1436","1340","183","200","450","6808","6445","6808","6285","5835","5716","4226","346","669","709","346","869","1319","1438","650","160","610","729","0.0484","0.9516","0.0991","0.9009","0.0484","0.9516","0.1215","0.8785","0.1844","0.8156","0.201","0.799","1314","193","103","0","177","1018","841","3907","402","272","42","646","3191","2545","1933","74","275","77","478","1507","1029","7154","3659","2.615","1545407913","21/12/2018 10:59:04","1","21/12/2018 10:59:04",,"1"
"241041","39023","39023","CLARK","OH",,"023","39","2701","002701","27.01","39023002701","39023002701",,,,,"2017","acs5","0","0","0","0","3127","150","344","305","322","83","0","736","308","25","80","712","299","105","63","649","414","333","2328","1923","2328","1592","1259","1179","467","799","1121","1204","799","1535","1868","1948","747","331","664","744","0.2555","0.7445","0.385","0.615","0.2555","0.7445","0.4909","0.5091","0.5974","0.4026","0.623","0.377","1143","550","333","23","98","237","139","1635","504","377","23","432","731","299","349","67","37","34","82","211","129","3127","1650","1.7777778","1545407913","21/12/2018 10:58:59","1","21/12/2018 10:58:59",,"1"
"241044","39023","39023","CLARK","OH",,"023","39","2702","002702","27.02","39023002702","39023002702",,,,,"2017","acs5","0","0","0","0","2217","213","64","64","93","44","0","313","194","125","141","404","215","141","343","128","220","319","1876","1739","1876","1563","1244","1103","699","341","434","478","341","654","973","1114","539","176","495","636","0.1538","0.8462","0.2156","0.7844","0.1538","0.8462","0.295","0.705","0.4389","0.5611","0.5025","0.4975","488","96","179","51","46","162","116","1300","284","275","82","154","659","505","429","54","85","8","154","282","128","2217","1273","1.4227273","1545407913","21/12/2018 10:59:00","1","21/12/2018 10:59:00",,"1"
"241037","39023","39023","CLARK","OH",,"023","39","2800","002800","28","39023002800","39023002800",,,,,"2017","acs5","0","0","0","0","4508","90","146","25","55","42","0","264","197","52","30","643","981","762","1318","171","209","249","4247","4150","4247","3983","3734","3704","3061","261","316","358","261","525","774","804","458","167","416","446","0.0579","0.9421","0.0794","0.9206","0.0579","0.9421","0.1165","0.8835","0.1717","0.8283","0.1783","0.8217","808","103","88","0","46","617","571","2942","178","256","15","395","2493","2098","758","35","114","15","136","594","458","4508","2014","1.2631579","1545407913","21/12/2018 10:58:59","1","21/12/2018 10:58:59",,"1"
"241045","39023","39023","CLARK","OH",,"023","39","2901","002901","29.01","39023002901","39023002901",,,,,"2017","acs5","0","0","0","0","3520","261","318","275","423","52","0","685","191","103","57","630","428","368","204","593","262","294","2666","2191","2666","1981","1687","1630","1000","854","1277","1329","854","1539","1833","1890","556","210","504","561","0.2426","0.7574","0.3776","0.6224","0.2426","0.7574","0.4372","0.5628","0.5207","0.4793","0.5369","0.4631","1015","565","213","17","55","220","165","2054","642","290","22","359","1100","741","451","70","53","18","203","310","107","3520","1533","2.6145038","1545407913","21/12/2018 10:59:00","1","21/12/2018 10:59:00",,"1"
"241038","39023","39023","CLARK","OH",,"023","39","2902","002902","29.02","39023002902","39023002902",,,,,"2017","acs5","0","0","0","0","4744","437","23","125","169","50","0","421","444","20","142","1163","849","535","585","148","252","464","4159","3940","4159","3738","3274","3132","1969","585","754","804","585","1006","1470","1612","716","202","666","808","0.1233","0.8767","0.1695","0.8305","0.1233","0.8767","0.2121","0.7879","0.3099","0.6901","0.3398","0.6602","1268","278","277","63","274","650","376","2580","374","327","54","699","1825","1126","896","102","112","25","126","657","531","4721","2726","1.6706349","1545407913","21/12/2018 10:58:59","1","21/12/2018 10:58:59",,"1"
"241051","39023","39023","CLARK","OH",,"023","39","3001","003001","30.01","39023003001","39023003001",,,,,"2017","acs5","0","0","0","0","2992","87","88","19","12","31","0","167","164","0","55","220","671","352","1169","107","155","164","2798","2755","2798","2631","2467","2412","2192","194","206","237","194","361","525","580","319","124","288","343","0.0648","0.9352","0.0792","0.9208","0.0648","0.9352","0.1207","0.8793","0.1755","0.8245","0.1939","0.8061","472","17","83","6","34","366","332","1773","149","180","31","112","1413","1301","747","40","56","18","74","633","559","2992","1114","1.0774194","1545407913","21/12/2018 10:59:01","1","21/12/2018 10:59:01",,"1"
"241046","39023","39023","CLARK","OH",,"023","39","3002","003002","30.02","39023003002","39023003002",,,,,"2017","acs5","0","0","0","0","3402","132","37","32","23","21","0","129","77","22","67","729","896","290","991","69","106","99","3201","3157","3201","3072","2973","2906","2177","201","224","245","201","330","429","496","205","85","184","251","0.0591","0.9409","0.072","0.928","0.0591","0.9409","0.097","0.903","0.1261","0.8739","0.1458","0.8542","631","76","8","0","134","547","413","2038","118","132","32","411","1756","1345","733","30","65","35","119","603","484","3395","1794","1.2169811","1545407913","21/12/2018 10:59:00","1","21/12/2018 10:59:00",,"1"
"241047","39023","39023","CLARK","OH",,"023","39","3101","003101","31.01","39023003101","39023003101",,,,,"2017","acs5","0","0","0","0","2600","52","10","17","160","11","0","217","86","61","66","660","616","381","434","27","57","147","2521","2350","2521","2304","2157","2091","1431","79","239","250","79","296","443","509","204","46","193","259","0.0304","0.9696","0.0962","0.9038","0.0304","0.9696","0.1138","0.8862","0.1704","0.8296","0.1958","0.8042","512","90","45","0","111","377","266","1555","141","78","66","368","1270","902","533","8","81","0","144","444","300","2600","1534","3.8070175","1545407913","21/12/2018 10:59:01","1","21/12/2018 10:59:01",,"1"
"241056","39023","39023","CLARK","OH",,"023","39","3102","003102","31.02","39023003102","39023003102",,,,,"2017","acs5","0","0","0","0","1855","194","69","36","38","21","0","141","75","53","59","412","178","166","472","105","103","128","1556","1497","1556","1415","1287","1228","816","299","337","358","299","440","568","627","231","82","210","269","0.1612","0.8388","0.193","0.807","0.1612","0.8388","0.2372","0.7628","0.3062","0.6938","0.338","0.662","350","127","52","14","51","157","106","1114","173","132","26","257","783","526","391","37","47","19","75","288","213","1855","789","1.368932","1545407913","21/12/2018 10:59:02","1","21/12/2018 10:59:02",,"1"
"241039","39023","39023","CLARK","OH",,"023","39","3200","003200","32","39023003200","39023003200",,,,,"2017","acs5","0","0","0","0","2414","91","18","31","47","14","0","117","8","40","69","497","515","252","776","49","70","48","2274","2213","2274","2157","2109","2040","1543","140","187","201","140","257","305","374","118","56","104","173","0.058","0.942","0.0833","0.9167","0.058","0.942","0.1065","0.8935","0.1263","0.8737","0.1549","0.8451","376","49","16","0","55","311","256","1435","104","71","61","235","1199","964","603","34","31","8","171","530","359","2414","1172","1.6714286","1545407913","21/12/2018 10:58:59","1","21/12/2018 10:58:59",,"1"
"241052","39023","39023","CLARK","OH",,"023","39","3301","003301","33.01","39023003301","39023003301",,,,,"2017","acs5","0","0","0","0","3480","137","51","76","51","53","0","316","81","13","61","762","713","469","801","127","265","94","3216","3112","3216","2900","2806","2745","1983","264","315","368","264","580","674","735","359","212","306","367","0.0759","0.9241","0.1057","0.8943","0.0759","0.9241","0.1667","0.8333","0.1937","0.8063","0.2112","0.7888","772","96","156","18","107","502","395","2177","171","189","24","407","1793","1386","531","48","14","19","179","450","271","3458","1767","1.1924528","1545407913","21/12/2018 10:59:02","1","21/12/2018 10:59:02",,"1"
"241048","39023","39023","CLARK","OH",,"023","39","3302","003302","33.02","39023003302","39023003302",,,,,"2017","acs5","0","0","0","0","2711","211","130","108","162","42","0","372","135","79","104","393","545","326","308","238","210","214","2262","2058","2262","1890","1676","1572","1179","449","611","653","449","821","1035","1139","424","168","382","486","0.1656","0.8344","0.2409","0.7591","0.1656","0.8344","0.3028","0.6972","0.3818","0.6182","0.4201","0.5799","647","200","119","14","82","314","232","1658","385","240","70","225","963","738","406","26","65","20","67","295","228","2694","1345","1.7714286","1545407913","21/12/2018 10:59:01","1","21/12/2018 10:59:01",,"1"
"241021","39023","39023","CLARK","OH",,"023","39","3400","003400","34","39023003400","39023003400",,,,,"2017","acs5","0","0","0","0","3072","424","291","307","245","93","0","710","116","139","38","530","328","72","117","598","465","255","2050","1712","2050","1340","1085","1047","517","1022","1267","1360","1022","1732","1987","2025","720","372","627","665","0.3327","0.6673","0.4427","0.5573","0.3327","0.6673","0.5638","0.4362","0.6468","0.3532","0.6592","0.3408","831","459","217","9","107","146","39","1797","707","338","29","307","723","416","444","101","165","0","82","178","96","3072","1415","1.5268817","1545407913","21/12/2018 10:58:55","1","21/12/2018 10:58:55",,"1"
"241020","39023","39023","CLARK","OH",,"023","39","3700","003700","37","39023003700","39023003700",,,,,"2017","acs5","0","0","0","0","4464","137","43","206","288","50","0","538","224","0","176","873","647","468","1152","249","250","224","4078","3740","4078","3540","3316","3140","2267","386","674","724","386","924","1148","1324","474","200","424","600","0.0865","0.9135","0.1622","0.8378","0.0865","0.9135","0.207","0.793","0.2572","0.7428","0.2966","0.7034","923","226","191","56","200","450","250","2599","400","252","89","463","1858","1395","942","48","31","31","94","832","738","4464","1979","2.152","1545407913","21/12/2018 10:58:55","1","21/12/2018 10:58:55",,"1"
"241079","39025","39025","CLERMONT","OH",,"025","39","40101","040101","401.01","39025040101","39025040101",,,,,"2017","acs5","0","0","0","0","5209","154","153","363","491","56","0","773","109","158","108","1326","815","490","760","516","282","267","4539","3992","4539","3766","3499","3391","2065","670","1161","1217","670","1443","1710","1818","549","226","493","601","0.1286","0.8714","0.2336","0.7664","0.1286","0.8714","0.277","0.723","0.3283","0.6717","0.349","0.651","1050","345","87","0","242","618","376","3401","694","271","97","810","2339","1529","758","122","191","11","147","434","287","5209","2737","2.7411348","1545407964","21/12/2018 10:59:48","1","21/12/2018 10:59:48",,"1"
"241066","39025","39025","CLERMONT","OH",,"025","39","40102","040102","401.02","39025040102","39025040102",,,,,"2017","acs5","0","0","0","0","2848","148","20","53","129","57","0","416","176","37","47","716","385","354","496","73","287","213","2627","2441","2627","2211","1998","1951","1235","221","350","407","221","637","850","897","500","230","443","490","0.0776","0.9224","0.1429","0.8571","0.0776","0.9224","0.2237","0.7763","0.2985","0.7015","0.315","0.685","596","93","156","14","79","333","254","1847","235","325","28","402","1259","857","405","22","19","5","171","359","188","2848","1522","1.4494774","1545407964","21/12/2018 10:59:45","1","21/12/2018 10:59:45",,"1"
"241076","39025","39025","CLERMONT","OH",,"025","39","40202","040202","402.02","39025040202","39025040202",,,,,"2017","acs5","0","0","0","0","2562","66","24","110","89","48","0","330","46","102","20","397","455","437","575","134","241","148","2362","2225","2362","2032","1884","1864","1467","200","289","337","200","530","678","698","389","193","341","361","0.0781","0.9219","0.1315","0.8685","0.0781","0.9219","0.2069","0.7931","0.2646","0.7354","0.2724","0.7276","621","83","114","0","71","424","353","1597","189","211","0","203","1197","994","344","17","64","20","82","243","161","2562","1177","1.3692946","1545407964","21/12/2018 10:59:47","1","21/12/2018 10:59:47",,"1"
"241067","39025","39025","CLERMONT","OH",,"025","39","40203","040203","402.03","39025040203","39025040203",,,,,"2017","acs5","0","0","0","0","6290","67","80","39","240","27","0","376","318","15","58","907","1345","1365","1720","119","136","333","6104","5837","6104","5728","5395","5337","4430","186","426","453","186","562","895","953","469","109","442","500","0.0296","0.9704","0.072","0.928","0.0296","0.9704","0.0893","0.9107","0.1423","0.8577","0.1515","0.8485","1438","36","233","0","74","1169","1095","3877","223","194","19","547","3441","2894","975","167","42","39","272","727","455","6290","2643","2.7647059","1545407964","21/12/2018 10:59:45","1","21/12/2018 10:59:45",,"1"
"241072","39025","39025","CLERMONT","OH",,"025","39","40204","040204","402.04","39025040204","39025040204",,,,,"2017","acs5","0","0","0","0","6823","171","145","428","494","84","0","916","626","274","278","1845","797","243","1100","573","422","900","6079","5501","6079","5163","4263","3985","2140","744","1238","1322","744","1660","2560","2838","1322","338","1238","1516","0.109","0.891","0.1938","0.8062","0.109","0.891","0.2433","0.7567","0.3752","0.6248","0.4159","0.5841","1610","362","433","99","313","716","403","4450","759","830","145","1263","2716","1453","763","117","59","34","190","553","363","6823","3931","2.1706161","1545407964","21/12/2018 10:59:46","1","21/12/2018 10:59:46",,"1"
"241101","39025","39025","CLERMONT","OH",,"025","39","40301","040301","403.01","39025040301","39025040301",,,,,"2017","acs5","0","0","0","0","3779","0","35","10","43","20","0","145","22","28","12","340","196","304","2687","45","102","50","3734","3671","3734","3589","3539","3527","3187","45","88","108","45","190","240","252","152","82","132","144","0.0119","0.9881","0.0286","0.9714","0.0119","0.9881","0.0503","0.9497","0.0635","0.9365","0.0667","0.9333","1163","22","32","0","54","1109","1055","2280","66","83","12","172","2119","1947","336","0","37","0","80","299","219","3768","598","1.4215686","1545407964","21/12/2018 10:59:52","1","21/12/2018 10:59:52",,"1"
"241094","39025","39025","CLERMONT","OH",,"025","39","40302","040302","403.02","39025040302","39025040302",,,,,"2017","acs5","0","0","0","0","3452","95","59","52","50","27","0","184","62","23","18","374","269","136","2180","111","134","85","3246","3169","3246","3062","2977","2959","2585","206","256","283","206","390","475","493","219","107","192","210","0.0597","0.9403","0.082","0.918","0.0597","0.9403","0.113","0.887","0.1376","0.8624","0.1428","0.8572","907","55","74","0","71","778","707","2031","134","107","18","211","1772","1561","514","67","38","0","52","409","357","3452","787","1.3731343","1545407964","21/12/2018 10:59:51","1","21/12/2018 10:59:51",,"1"
"241093","39025","39025","CLERMONT","OH",,"025","39","40303","040303","403.03","39025040303","39025040303",,,,,"2017","acs5","0","0","0","0","7549","70","164","14","97","33","0","262","29","13","0","288","771","988","4950","178","165","42","7301","7171","7301","7039","6997","6997","6709","248","345","378","248","510","552","552","207","132","174","174","0.0329","0.9671","0.0501","0.9499","0.0329","0.9671","0.0676","0.9324","0.0731","0.9269","0.0731","0.9269","2358","134","60","0","28","2164","2136","4580","196","75","0","154","4309","4155","611","15","72","0","57","524","467","7549","1111","1.5878788","1545407964","21/12/2018 10:59:51","1","21/12/2018 10:59:51",,"1"
"241077","39025","39025","CLERMONT","OH",,"025","39","40401","040401","404.01","39025040401","39025040401",,,,,"2017","acs5","0","0","0","0","3454","52","63","10","38","5","0","65","51","10","208","476","529","274","1716","73","27","61","3329","3286","3329","3264","3203","2995","2519","125","163","168","125","190","251","459","88","22","83","291","0.0362","0.9638","0.0486","0.9514","0.0362","0.9638","0.055","0.945","0.0727","0.9273","0.1329","0.8671","657","27","11","51","100","568","468","2093","116","60","157","231","1760","1529","704","20","17","0","100","667","567","3454","1293","2.4074074","1545407964","21/12/2018 10:59:47","1","21/12/2018 10:59:47",,"1"
"241102","39025","39025","CLERMONT","OH",,"025","39","40403","040403","404.03","39025040403","39025040403",,,,,"2017","acs5","0","0","0","0","2866","312","71","42","142","20","0","242","226","11","91","398","330","136","1007","113","100","237","2441","2279","2441","2199","1962","1871","1473","425","567","587","425","667","904","995","337","80","317","408","0.1483","0.8517","0.2048","0.7952","0.1483","0.8517","0.2327","0.7673","0.3154","0.6846","0.3472","0.6528","729","236","111","36","29","346","317","1710","260","156","43","253","1251","998","427","71","70","12","72","274","202","2866","1097","2.42","1545407964","21/12/2018 10:59:52","1","21/12/2018 10:59:52",,"1"
"241095","39025","39025","CLERMONT","OH",,"025","39","40404","040404","404.04","39025040404","39025040404",,,,,"2017","acs5","0","0","0","0","3558","13","0","8","69","4","0","89","21","26","209","303","626","538","1725","8","20","47","3537","3464","3537","3448","3401","3192","2889","21","90","94","21","110","157","366","67","16","63","272","0.0059","0.9941","0.0264","0.9736","0.0059","0.9941","0.0309","0.9691","0.0441","0.9559","0.1029","0.8971","726","10","7","23","17","686","669","2074","41","45","98","151","1890","1739","758","39","15","88","128","616","488","3558","1205","4.45","1545407964","21/12/2018 10:59:51","1","21/12/2018 10:59:51",,"1"
"241097","39025","39025","CLERMONT","OH",,"025","39","40405","040405","404.05","39025040405","39025040405",,,,,"2017","acs5","0","0","0","0","2975","62","8","37","92","48","0","330","14","48","76","300","456","94","1550","45","238","62","2868","2728","2868","2538","2476","2400","2100","107","199","247","107","437","499","575","300","190","252","328","0.036","0.964","0.083","0.917","0.036","0.964","0.1469","0.8531","0.1677","0.8323","0.1933","0.8067","803","30","104","31","57","638","581","1867","146","182","45","191","1494","1303","305","23","14","0","52","268","216","2975","1022","1.3865546","1545407964","21/12/2018 10:59:51","1","21/12/2018 10:59:51",,"1"
"241086","39025","39025","CLERMONT","OH",,"025","39","40500","040500","405","39025040500","39025040500",,,,,"2017","acs5","0","0","0","0","5023","367","308","320","293","23","0","406","95","268","160","995","939","416","749","628","113","363","4028","3712","4028","3622","3259","3099","2104","995","1288","1311","995","1401","1764","1924","476","90","453","613","0.1981","0.8019","0.261","0.739","0.1981","0.8019","0.2789","0.7211","0.3512","0.6488","0.383","0.617","947","383","68","34","103","462","359","2899","687","259","50","534","1903","1369","1177","218","149","76","358","734","376","5023","2457","3.5929204","1545407964","21/12/2018 10:59:49","1","21/12/2018 10:59:49",,"1"
"241068","39025","39025","CLERMONT","OH",,"025","39","40600","040600","406","39025040600","39025040600",,,,,"2017","acs5","0","0","0","0","6775","69","23","33","42","66","0","374","35","131","102","893","1064","928","3123","56","332","166","6650","6542","6650","6276","6110","6008","5115","125","167","233","125","499","665","767","498","266","432","534","0.0185","0.9815","0.0344","0.9656","0.0185","0.9815","0.0737","0.9263","0.0982","0.9018","0.1132","0.8868","1830","0","216","0","202","1614","1412","3797","118","233","88","359","3358","2999","1148","49","49","14","218","1036","818","6775","2333","1.126506","1545407964","21/12/2018 10:59:45","1","21/12/2018 10:59:45",,"1"
"241073","39025","39025","CLERMONT","OH",,"025","39","40701","040701","407.01","39025040701","39025040701",,,,,"2017","acs5","0","0","0","0","7014","95","241","254","239","48","0","479","182","117","72","1297","1508","787","1982","495","240","299","6424","6137","6424","5945","5646","5574","4277","590","829","877","590","1069","1368","1440","539","192","491","563","0.0841","0.9159","0.125","0.875","0.0841","0.9159","0.1524","0.8476","0.195","0.805","0.2053","0.7947","2027","319","135","0","321","1573","1252","3696","448","130","37","652","3081","2429","1291","62","274","35","193","920","727","7014","3295","1.9958333","1545407964","21/12/2018 10:59:46","1","21/12/2018 10:59:46",,"1"
"241063","39025","39025","CLERMONT","OH",,"025","39","40702","040702","407.02","39025040702","39025040702",,,,,"2017","acs5","0","0","0","0","3920","142","12","200","167","6","0","197","106","36","64","1107","643","435","978","212","30","142","3566","3393","3566","3369","3227","3163","2056","354","521","527","354","551","693","757","172","24","166","230","0.0903","0.9097","0.1344","0.8656","0.0903","0.9097","0.1406","0.8594","0.1768","0.8232","0.1931","0.8069","1119","169","27","12","222","911","689","2261","322","68","52","505","1819","1314","540","30","77","0","181","433","252","3920","1956","6.5666667","1545407964","21/12/2018 10:59:44","1","21/12/2018 10:59:44",,"1"
"241087","39025","39025","CLERMONT","OH",,"025","39","40800","040800","408","39025040800","39025040800",,,,,"2017","acs5","0","0","0","0","6012","441","122","76","306","42","0","514","365","157","109","1102","767","723","1636","198","208","522","5373","5025","5373","4859","4337","4228","3126","639","945","987","639","1153","1675","1784","730","166","688","797","0.1063","0.8937","0.1642","0.8358","0.1063","0.8937","0.1918","0.8082","0.2786","0.7214","0.2967","0.7033","1184","399","225","0","87","560","473","3583","397","357","20","603","2809","2206","1245","149","148","89","382","859","477","6012","2531","2.4711538","1545407964","21/12/2018 10:59:49","1","21/12/2018 10:59:49",,"1"
"241069","39025","39025","CLERMONT","OH",,"025","39","40900","040900","409","39025040900","39025040900",,,,,"2017","acs5","0","0","0","0","5847","815","195","137","187","38","0","377","280","23","86","777","1386","635","1136","332","190","303","4700","4475","4700","4323","4020","3934","3157","1147","1334","1372","1147","1524","1827","1913","493","152","455","541","0.1962","0.8038","0.2347","0.7653","0.1962","0.8038","0.2606","0.7394","0.3125","0.6875","0.3272","0.6728","1419","522","129","19","121","749","628","3708","730","284","46","390","2648","2258","720","82","80","21","174","537","363","5847","2686","1.9842105","1545407964","21/12/2018 10:59:46","1","21/12/2018 10:59:46",,"1"
"241088","39025","39025","CLERMONT","OH",,"025","39","41000","041000","410","39025041000","39025041000",,,,,"2017","acs5","0","0","0","0","7095","191","0","123","216","6","0","244","437","20","452","1132","1522","463","2511","123","28","457","6781","6559","6781","6537","6080","5628","4496","314","530","536","314","558","1015","1467","485","22","479","931","0.0443","0.9557","0.0755","0.9245","0.0443","0.9557","0.0786","0.9214","0.1431","0.8569","0.2068","0.7932","1727","171","209","219","336","1128","792","4405","262","231","233","556","3679","3123","963","97","45","0","187","821","634","7095","3563","8.7142857","1545407964","21/12/2018 10:59:50","1","21/12/2018 10:59:50",,"1"
"241070","39025","39025","CLERMONT","OH",,"025","39","41101","041101","411.01","39025041101","39025041101",,,,,"2017","acs5","0","0","0","0","2706","109","76","60","35","9","0","78","283","12","199","393","478","368","650","136","43","295","2461","2417","2461","2383","2088","1889","1496","245","280","289","245","323","618","817","338","34","329","528","0.0905","0.9095","0.1068","0.8932","0.0905","0.9095","0.1194","0.8806","0.2284","0.7716","0.3019","0.6981","637","86","149","86","59","316","257","1696","174","177","77","215","1268","1053","373","20","12","36","103","305","202","2706","1400","1.8139535","1545407964","21/12/2018 10:59:46","1","21/12/2018 10:59:46",,"1"
"241080","39025","39025","CLERMONT","OH",,"025","39","41102","041102","411.02","39025041102","39025041102",,,,,"2017","acs5","0","0","0","0","4935","868","582","224","216","57","0","500","202","20","123","608","680","433","695","806","284","222","3261","2988","3261","2761","2539","2416","1808","1674","1890","1947","1674","2174","2396","2519","506","227","449","572","0.3392","0.6608","0.3945","0.6055","0.3392","0.6608","0.4405","0.5595","0.4855","0.5145","0.5104","0.4896","1538","713","193","39","97","593","496","2900","1077","281","67","390","1475","1085","497","100","32","17","57","348","291","4935","1678","1.7605634","1545407964","21/12/2018 10:59:48","1","21/12/2018 10:59:48",,"1"
"241089","39025","39025","CLERMONT","OH",,"025","39","41103","041103","411.03","39025041103","39025041103",,,,,"2017","acs5","0","0","0","0","8477","385","160","323","358","85","0","785","240","137","335","1356","1380","1332","2044","483","427","377","7609","7166","7609","6824","6447","6112","4756","868","1226","1311","868","1653","2030","2365","804","342","719","1054","0.1024","0.8976","0.1547","0.8453","0.1024","0.8976","0.195","0.805","0.2395","0.7605","0.279","0.721","2096","349","161","44","356","1542","1186","5509","726","530","268","765","3985","3220","872","151","113","23","189","585","396","8477","3685","1.8384075","1545407964","21/12/2018 10:59:50","1","21/12/2018 10:59:50",,"1"
"241090","39025","39025","CLERMONT","OH",,"025","39","41200","041200","412","39025041200","39025041200",,,,,"2017","acs5","0","0","0","0","8371","304","34","216","128","22","0","240","228","245","128","1818","1936","1406","1816","250","112","473","7817","7667","7817","7577","7104","6976","5158","554","682","704","554","794","1267","1395","585","90","563","691","0.0662","0.9338","0.0841","0.9159","0.0662","0.9338","0.0949","0.9051","0.1514","0.8486","0.1666","0.8334","1752","98","94","29","246","1531","1285","5083","456","365","89","979","4173","3194","1536","128","126","10","355","1272","917","8371","4415","2.1428571","1545407964","21/12/2018 10:59:50","1","21/12/2018 10:59:50",,"1"
"241082","39025","39025","CLERMONT","OH",,"025","39","41303","041303","413.03","39025041303","39025041303",,,,,"2017","acs5","0","0","0","0","5136","170","98","21","77","49","0","320","384","17","192","713","757","833","1631","119","243","401","4847","4721","4847","4527","4126","3934","3221","289","366","415","289","609","1010","1202","644","194","595","787","0.0563","0.9437","0.0808","0.9192","0.0563","0.9437","0.1186","0.8814","0.1967","0.8033","0.234","0.766","1291","139","253","35","133","864","731","3409","213","334","157","379","2705","2326","436","14","57","0","75","365","290","5136","2157","1.3168724","1545407964","21/12/2018 10:59:48","1","21/12/2018 10:59:48",,"1"
"241071","39025","39025","CLERMONT","OH",,"025","39","41304","041304","413.04","39025041304","39025041304",,,,,"2017","acs5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1545407964","21/12/2018 10:59:46","1","21/12/2018 10:59:46",,"1"
"241100","39025","39025","CLERMONT","OH",,"025","39","41305","041305","413.05","39025041305","39025041305",,,,,"2017","acs5","0","0","0","0","5177","142","1","160","123","14","0","194","403","67","142","643","736","825","1864","161","71","470","4874","4737","4874","4680","4210","4068","3425","303","426","440","303","497","967","1109","541","57","527","669","0.0585","0.9415","0.085","0.915","0.0585","0.9415","0.096","0.904","0.1868","0.8132","0.2142","0.7858","895","32","203","9","89","651","562","3576","381","278","78","461","2839","2378","706","13","60","55","73","578","505","5168","1999","2.7323944","1545407964","21/12/2018 10:59:52","1","21/12/2018 10:59:52",,"1"
"241099","39025","39025","CLERMONT","OH",,"025","39","41306","041306","413.06","39025041306","39025041306",,,,,"2017","acs5","0","0","0","0","4328","112","158","205","146","57","0","433","329","68","173","840","632","705","673","363","287","397","3853","3650","3853","3420","3023","2850","2010","475","621","678","475","908","1305","1478","684","230","627","800","0.1098","0.8902","0.1567","0.8433","0.1098","0.8902","0.2098","0.7902","0.3015","0.6985","0.3415","0.6585","642","89","93","28","90","432","342","3228","477","554","133","607","2064","1457","458","55","37","12","129","354","225","4328","2149","1.5087108","1545407964","21/12/2018 10:59:52","1","21/12/2018 10:59:52",,"1"
